Freq.	V(vout)
2.60135725664385e+002	(-1.06574396442256e+001dB,-7.04529098184702e+001°)
2.60195631025387e+002	(-1.06592638669761e+001dB,-7.04572292867015e+001°)
2.60255550181696e+002	(-1.06610881640793e+001dB,-7.04615478785852e+001°)
2.60315483136489e+002	(-1.06629125355066e+001dB,-7.04658655942561e+001°)
2.60375429892945e+002	(-1.06647369812291e+001dB,-7.04701824338493e+001°)
2.60435390454240e+002	(-1.06665615012181e+001dB,-7.04744983974995e+001°)
2.60495364823554e+002	(-1.06683860954450e+001dB,-7.04788134853416e+001°)
2.60555353004067e+002	(-1.06702107638810e+001dB,-7.04831276975103e+001°)
2.60615354998960e+002	(-1.06720355064974e+001dB,-7.04874410341406e+001°)
2.60675370811413e+002	(-1.06738603232656e+001dB,-7.04917534953673e+001°)
2.60735400444609e+002	(-1.06756852141568e+001dB,-7.04960650813252e+001°)
2.60795443901730e+002	(-1.06775101791425e+001dB,-7.05003757921492e+001°)
2.60855501185960e+002	(-1.06793352181939e+001dB,-7.05046856279741e+001°)
2.60915572300482e+002	(-1.06811603312824e+001dB,-7.05089945889348e+001°)
2.60975657248483e+002	(-1.06829855183794e+001dB,-7.05133026751662e+001°)
2.61035756033147e+002	(-1.06848107794562e+001dB,-7.05176098868030e+001°)
2.61095868657661e+002	(-1.06866361144843e+001dB,-7.05219162239801e+001°)
2.61155995125212e+002	(-1.06884615234349e+001dB,-7.05262216868324e+001°)
2.61216135438988e+002	(-1.06902870062795e+001dB,-7.05305262754948e+001°)
2.61276289602178e+002	(-1.06921125629895e+001dB,-7.05348299901021e+001°)
2.61336457617970e+002	(-1.06939381935363e+001dB,-7.05391328307891e+001°)
2.61396639489555e+002	(-1.06957638978913e+001dB,-7.05434347976908e+001°)
2.61456835220123e+002	(-1.06975896760260e+001dB,-7.05477358909419e+001°)
2.61517044812866e+002	(-1.06994155279117e+001dB,-7.05520361106774e+001°)
2.61577268270977e+002	(-1.07012414535200e+001dB,-7.05563354570322e+001°)
2.61637505597648e+002	(-1.07030674528224e+001dB,-7.05606339301410e+001°)
2.61697756796073e+002	(-1.07048935257901e+001dB,-7.05649315301387e+001°)
2.61758021869447e+002	(-1.07067196723949e+001dB,-7.05692282571602e+001°)
2.61818300820964e+002	(-1.07085458926080e+001dB,-7.05735241113405e+001°)
2.61878593653821e+002	(-1.07103721864011e+001dB,-7.05778190928142e+001°)
2.61938900371214e+002	(-1.07121985537456e+001dB,-7.05821132017164e+001°)
2.61999220976341e+002	(-1.07140249946130e+001dB,-7.05864064381820e+001°)
2.62059555472399e+002	(-1.07158515089748e+001dB,-7.05906988023456e+001°)
2.62119903862589e+002	(-1.07176780968027e+001dB,-7.05949902943423e+001°)
2.62180266150108e+002	(-1.07195047580680e+001dB,-7.05992809143069e+001°)
2.62240642338158e+002	(-1.07213314927424e+001dB,-7.06035706623743e+001°)
2.62301032429940e+002	(-1.07231583007975e+001dB,-7.06078595386794e+001°)
2.62361436428656e+002	(-1.07249851822046e+001dB,-7.06121475433570e+001°)
2.62421854337507e+002	(-1.07268121369356e+001dB,-7.06164346765420e+001°)
2.62482286159698e+002	(-1.07286391649619e+001dB,-7.06207209383694e+001°)
2.62542731898433e+002	(-1.07304662662550e+001dB,-7.06250063289739e+001°)
2.62603191556915e+002	(-1.07322934407868e+001dB,-7.06292908484905e+001°)
2.62663665138352e+002	(-1.07341206885286e+001dB,-7.06335744970540e+001°)
2.62724152645948e+002	(-1.07359480094522e+001dB,-7.06378572747994e+001°)
2.62784654082911e+002	(-1.07377754035291e+001dB,-7.06421391818615e+001°)
2.62845169452449e+002	(-1.07396028707310e+001dB,-7.06464202183752e+001°)
2.62905698757770e+002	(-1.07414304110296e+001dB,-7.06507003844754e+001°)
2.62966242002083e+002	(-1.07432580243965e+001dB,-7.06549796802970e+001°)
2.63026799188599e+002	(-1.07450857108033e+001dB,-7.06592581059748e+001°)
2.63087370320528e+002	(-1.07469134702218e+001dB,-7.06635356616438e+001°)
2.63147955401080e+002	(-1.07487413026236e+001dB,-7.06678123474389e+001°)
2.63208554433470e+002	(-1.07505692079803e+001dB,-7.06720881634949e+001°)
2.63269167420909e+002	(-1.07523971862638e+001dB,-7.06763631099468e+001°)
2.63329794366611e+002	(-1.07542252374456e+001dB,-7.06806371869294e+001°)
2.63390435273790e+002	(-1.07560533614975e+001dB,-7.06849103945777e+001°)
2.63451090145662e+002	(-1.07578815583913e+001dB,-7.06891827330264e+001°)
2.63511758985443e+002	(-1.07597098280986e+001dB,-7.06934542024106e+001°)
2.63572441796348e+002	(-1.07615381705912e+001dB,-7.06977248028651e+001°)
2.63633138581596e+002	(-1.07633665858409e+001dB,-7.07019945345249e+001°)
2.63693849344405e+002	(-1.07651950738194e+001dB,-7.07062633975247e+001°)
2.63754574087992e+002	(-1.07670236344984e+001dB,-7.07105313919995e+001°)
2.63815312815579e+002	(-1.07688522678498e+001dB,-7.07147985180844e+001°)
2.63876065530384e+002	(-1.07706809738454e+001dB,-7.07190647759139e+001°)
2.63936832235630e+002	(-1.07725097524568e+001dB,-7.07233301656233e+001°)
2.63997612934538e+002	(-1.07743386036560e+001dB,-7.07275946873473e+001°)
2.64058407630330e+002	(-1.07761675274147e+001dB,-7.07318583412208e+001°)
2.64119216326230e+002	(-1.07779965237048e+001dB,-7.07361211273787e+001°)
2.64180039025462e+002	(-1.07798255924981e+001dB,-7.07403830459561e+001°)
2.64240875731251e+002	(-1.07816547337663e+001dB,-7.07446440970876e+001°)
2.64301726446821e+002	(-1.07834839474815e+001dB,-7.07489042809083e+001°)
2.64362591175400e+002	(-1.07853132336154e+001dB,-7.07531635975531e+001°)
2.64423469920214e+002	(-1.07871425921398e+001dB,-7.07574220471569e+001°)
2.64484362684491e+002	(-1.07889720230268e+001dB,-7.07616796298546e+001°)
2.64545269471460e+002	(-1.07908015262480e+001dB,-7.07659363457811e+001°)
2.64606190284349e+002	(-1.07926311017755e+001dB,-7.07701921950713e+001°)
2.64667125126389e+002	(-1.07944607495812e+001dB,-7.07744471778601e+001°)
2.64728074000810e+002	(-1.07962904696368e+001dB,-7.07787012942824e+001°)
2.64789036910845e+002	(-1.07981202619144e+001dB,-7.07829545444733e+001°)
2.64850013859724e+002	(-1.07999501263859e+001dB,-7.07872069285675e+001°)
2.64911004850681e+002	(-1.08017800630233e+001dB,-7.07914584467000e+001°)
2.64972009886950e+002	(-1.08036100717983e+001dB,-7.07957090990057e+001°)
2.65033028971764e+002	(-1.08054401526831e+001dB,-7.07999588856194e+001°)
2.65094062108360e+002	(-1.08072703056496e+001dB,-7.08042078066763e+001°)
2.65155109299974e+002	(-1.08091005306696e+001dB,-7.08084558623111e+001°)
2.65216170549840e+002	(-1.08109308277153e+001dB,-7.08127030526588e+001°)
2.65277245861199e+002	(-1.08127611967586e+001dB,-7.08169493778542e+001°)
2.65338335237286e+002	(-1.08145916377715e+001dB,-7.08211948380324e+001°)
2.65399438681342e+002	(-1.08164221507261e+001dB,-7.08254394333282e+001°)
2.65460556196605e+002	(-1.08182527355942e+001dB,-7.08296831638766e+001°)
2.65521687786317e+002	(-1.08200833923480e+001dB,-7.08339260298125e+001°)
2.65582833453718e+002	(-1.08219141209594e+001dB,-7.08381680312708e+001°)
2.65643993202051e+002	(-1.08237449214005e+001dB,-7.08424091683863e+001°)
2.65705167034557e+002	(-1.08255757936434e+001dB,-7.08466494412942e+001°)
2.65766354954481e+002	(-1.08274067376602e+001dB,-7.08508888501292e+001°)
2.65827556965066e+002	(-1.08292377534228e+001dB,-7.08551273950263e+001°)
2.65888773069558e+002	(-1.08310688409033e+001dB,-7.08593650761205e+001°)
2.65950003271201e+002	(-1.08329000000739e+001dB,-7.08636018935466e+001°)
2.66011247573243e+002	(-1.08347312309067e+001dB,-7.08678378474395e+001°)
2.66072505978930e+002	(-1.08365625333736e+001dB,-7.08720729379343e+001°)
2.66133778491510e+002	(-1.08383939074469e+001dB,-7.08763071651659e+001°)
2.66195065114232e+002	(-1.08402253530987e+001dB,-7.08805405292691e+001°)
2.66256365850345e+002	(-1.08420568703011e+001dB,-7.08847730303788e+001°)
2.66317680703100e+002	(-1.08438884590262e+001dB,-7.08890046686301e+001°)
2.66379009675747e+002	(-1.08457201192462e+001dB,-7.08932354441579e+001°)
2.66440352771537e+002	(-1.08475518509331e+001dB,-7.08974653570970e+001°)
2.66501709993724e+002	(-1.08493836540593e+001dB,-7.09016944075825e+001°)
2.66563081345559e+002	(-1.08512155285969e+001dB,-7.09059225957492e+001°)
2.66624466830298e+002	(-1.08530474745180e+001dB,-7.09101499217321e+001°)
2.66685866451195e+002	(-1.08548794917948e+001dB,-7.09143763856661e+001°)
2.66747280211504e+002	(-1.08567115803995e+001dB,-7.09186019876861e+001°)
2.66808708114482e+002	(-1.08585437403044e+001dB,-7.09228267279271e+001°)
2.66870150163387e+002	(-1.08603759714817e+001dB,-7.09270506065241e+001°)
2.66931606361474e+002	(-1.08622082739035e+001dB,-7.09312736236118e+001°)
2.66993076712004e+002	(-1.08640406475421e+001dB,-7.09354957793254e+001°)
2.67054561218235e+002	(-1.08658730923697e+001dB,-7.09397170737996e+001°)
2.67116059883426e+002	(-1.08677056083587e+001dB,-7.09439375071696e+001°)
2.67177572710839e+002	(-1.08695381954812e+001dB,-7.09481570795701e+001°)
2.67239099703735e+002	(-1.08713708537096e+001dB,-7.09523757911361e+001°)
2.67300640865375e+002	(-1.08732035830160e+001dB,-7.09565936420026e+001°)
2.67362196199023e+002	(-1.08750363833729e+001dB,-7.09608106323045e+001°)
2.67423765707943e+002	(-1.08768692547524e+001dB,-7.09650267621767e+001°)
2.67485349395398e+002	(-1.08787021971269e+001dB,-7.09692420317542e+001°)
2.67546947264654e+002	(-1.08805352104687e+001dB,-7.09734564411719e+001°)
2.67608559318976e+002	(-1.08823682947502e+001dB,-7.09776699905648e+001°)
2.67670185561632e+002	(-1.08842014499435e+001dB,-7.09818826800677e+001°)
2.67731825995888e+002	(-1.08860346760212e+001dB,-7.09860945098157e+001°)
2.67793480625013e+002	(-1.08878679729555e+001dB,-7.09903054799436e+001°)
2.67855149452275e+002	(-1.08897013407188e+001dB,-7.09945155905865e+001°)
2.67916832480945e+002	(-1.08915347792834e+001dB,-7.09987248418792e+001°)
2.67978529714292e+002	(-1.08933682886218e+001dB,-7.10029332339567e+001°)
2.68040241155588e+002	(-1.08952018687063e+001dB,-7.10071407669539e+001°)
2.68101966808104e+002	(-1.08970355195093e+001dB,-7.10113474410057e+001°)
2.68163706675114e+002	(-1.08988692410032e+001dB,-7.10155532562472e+001°)
2.68225460759890e+002	(-1.09007030331603e+001dB,-7.10197582128132e+001°)
2.68287229065707e+002	(-1.09025368959532e+001dB,-7.10239623108387e+001°)
2.68349011595839e+002	(-1.09043708293543e+001dB,-7.10281655504587e+001°)
2.68410808353563e+002	(-1.09062048333360e+001dB,-7.10323679318080e+001°)
2.68472619342154e+002	(-1.09080389078706e+001dB,-7.10365694550217e+001°)
2.68534444564890e+002	(-1.09098730529308e+001dB,-7.10407701202346e+001°)
2.68596284025049e+002	(-1.09117072684889e+001dB,-7.10449699275817e+001°)
2.68658137725909e+002	(-1.09135415545174e+001dB,-7.10491688771979e+001°)
2.68720005670750e+002	(-1.09153759109888e+001dB,-7.10533669692182e+001°)
2.68781887862852e+002	(-1.09172103378755e+001dB,-7.10575642037776e+001°)
2.68843784305496e+002	(-1.09190448351502e+001dB,-7.10617605810109e+001°)
2.68905695001963e+002	(-1.09208794027852e+001dB,-7.10659561010531e+001°)
2.68967619955536e+002	(-1.09227140407530e+001dB,-7.10701507640393e+001°)
2.69029559169499e+002	(-1.09245487490264e+001dB,-7.10743445701042e+001°)
2.69091512647135e+002	(-1.09263835275776e+001dB,-7.10785375193829e+001°)
2.69153480391728e+002	(-1.09282183763793e+001dB,-7.10827296120102e+001°)
2.69215462406566e+002	(-1.09300532954041e+001dB,-7.10869208481212e+001°)
2.69277458694932e+002	(-1.09318882846244e+001dB,-7.10911112278508e+001°)
2.69339469260115e+002	(-1.09337233440129e+001dB,-7.10953007513338e+001°)
2.69401494105403e+002	(-1.09355584735421e+001dB,-7.10994894187054e+001°)
2.69463533234083e+002	(-1.09373936731846e+001dB,-7.11036772301004e+001°)
2.69525586649445e+002	(-1.09392289429130e+001dB,-7.11078641856537e+001°)
2.69587654354780e+002	(-1.09410642826999e+001dB,-7.11120502855003e+001°)
2.69649736353377e+002	(-1.09428996925179e+001dB,-7.11162355297752e+001°)
2.69711832648528e+002	(-1.09447351723396e+001dB,-7.11204199186132e+001°)
2.69773943243526e+002	(-1.09465707221377e+001dB,-7.11246034521495e+001°)
2.69836068141664e+002	(-1.09484063418848e+001dB,-7.11287861305186e+001°)
2.69898207346235e+002	(-1.09502420315534e+001dB,-7.11329679538560e+001°)
2.69960360860535e+002	(-1.09520777911164e+001dB,-7.11371489222962e+001°)
2.70022528687857e+002	(-1.09539136205463e+001dB,-7.11413290359743e+001°)
2.70084710831499e+002	(-1.09557495198159e+001dB,-7.11455082950254e+001°)
2.70146907294758e+002	(-1.09575854888977e+001dB,-7.11496866995842e+001°)
2.70209118080930e+002	(-1.09594215277645e+001dB,-7.11538642497857e+001°)
2.70271343193314e+002	(-1.09612576363890e+001dB,-7.11580409457650e+001°)
2.70333582635210e+002	(-1.09630938147439e+001dB,-7.11622167876569e+001°)
2.70395836409916e+002	(-1.09649300628018e+001dB,-7.11663917755963e+001°)
2.70458104520735e+002	(-1.09667663805356e+001dB,-7.11705659097183e+001°)
2.70520386970967e+002	(-1.09686027679180e+001dB,-7.11747391901577e+001°)
2.70582683763914e+002	(-1.09704392249216e+001dB,-7.11789116170496e+001°)
2.70644994902879e+002	(-1.09722757515192e+001dB,-7.11830831905287e+001°)
2.70707320391166e+002	(-1.09741123476837e+001dB,-7.11872539107303e+001°)
2.70769660232080e+002	(-1.09759490133877e+001dB,-7.11914237777890e+001°)
2.70832014428925e+002	(-1.09777857486040e+001dB,-7.11955927918399e+001°)
2.70894382985008e+002	(-1.09796225533055e+001dB,-7.11997609530179e+001°)
2.70956765903635e+002	(-1.09814594274649e+001dB,-7.12039282614581e+001°)
2.71019163188114e+002	(-1.09832963710550e+001dB,-7.12080947172951e+001°)
2.71081574841752e+002	(-1.09851333840485e+001dB,-7.12122603206642e+001°)
2.71144000867860e+002	(-1.09869704664185e+001dB,-7.12164250717001e+001°)
2.71206441269746e+002	(-1.09888076181376e+001dB,-7.12205889705380e+001°)
2.71268896050722e+002	(-1.09906448391787e+001dB,-7.12247520173126e+001°)
2.71331365214098e+002	(-1.09924821295146e+001dB,-7.12289142121589e+001°)
2.71393848763187e+002	(-1.09943194891183e+001dB,-7.12330755552118e+001°)
2.71456346701301e+002	(-1.09961569179625e+001dB,-7.12372360466064e+001°)
2.71518859031754e+002	(-1.09979944160201e+001dB,-7.12413956864776e+001°)
2.71581385757860e+002	(-1.09998319832640e+001dB,-7.12455544749601e+001°)
2.71643926882935e+002	(-1.10016696196671e+001dB,-7.12497124121892e+001°)
2.71706482410294e+002	(-1.10035073252024e+001dB,-7.12538694982996e+001°)
2.71769052343254e+002	(-1.10053450998426e+001dB,-7.12580257334263e+001°)
2.71831636685133e+002	(-1.10071829435607e+001dB,-7.12621811177043e+001°)
2.71894235439248e+002	(-1.10090208563297e+001dB,-7.12663356512684e+001°)
2.71956848608918e+002	(-1.10108588381224e+001dB,-7.12704893342537e+001°)
2.72019476197463e+002	(-1.10126968889118e+001dB,-7.12746421667951e+001°)
2.72082118208204e+002	(-1.10145350086709e+001dB,-7.12787941490274e+001°)
2.72144774644462e+002	(-1.10163731973725e+001dB,-7.12829452810857e+001°)
2.72207445509558e+002	(-1.10182114549898e+001dB,-7.12870955631049e+001°)
2.72270130806816e+002	(-1.10200497814956e+001dB,-7.12912449952199e+001°)
2.72332830539559e+002	(-1.10218881768629e+001dB,-7.12953935775657e+001°)
2.72395544711111e+002	(-1.10237266410648e+001dB,-7.12995413102772e+001°)
2.72458273324797e+002	(-1.10255651740741e+001dB,-7.13036881934892e+001°)
2.72521016383943e+002	(-1.10274037758640e+001dB,-7.13078342273369e+001°)
2.72583773891876e+002	(-1.10292424464075e+001dB,-7.13119794119550e+001°)
2.72646545851924e+002	(-1.10310811856775e+001dB,-7.13161237474786e+001°)
2.72709332267413e+002	(-1.10329199936472e+001dB,-7.13202672340426e+001°)
2.72772133141673e+002	(-1.10347588702894e+001dB,-7.13244098717819e+001°)
2.72834948478034e+002	(-1.10365978155775e+001dB,-7.13285516608314e+001°)
2.72897778279826e+002	(-1.10384368294842e+001dB,-7.13326926013262e+001°)
2.72960622550380e+002	(-1.10402759119828e+001dB,-7.13368326934010e+001°)
2.73023481293029e+002	(-1.10421150630463e+001dB,-7.13409719371908e+001°)
2.73086354511104e+002	(-1.10439542826478e+001dB,-7.13451103328306e+001°)
2.73149242207939e+002	(-1.10457935707605e+001dB,-7.13492478804554e+001°)
2.73212144386869e+002	(-1.10476329273573e+001dB,-7.13533845802000e+001°)
2.73275061051229e+002	(-1.10494723524114e+001dB,-7.13575204321993e+001°)
2.73337992204354e+002	(-1.10513118458960e+001dB,-7.13616554365883e+001°)
2.73400937849581e+002	(-1.10531514077841e+001dB,-7.13657895935020e+001°)
2.73463897990247e+002	(-1.10549910380489e+001dB,-7.13699229030753e+001°)
2.73526872629691e+002	(-1.10568307366636e+001dB,-7.13740553654430e+001°)
2.73589861771250e+002	(-1.10586705036013e+001dB,-7.13781869807401e+001°)
2.73652865418266e+002	(-1.10605103388352e+001dB,-7.13823177491016e+001°)
2.73715883574077e+002	(-1.10623502423384e+001dB,-7.13864476706623e+001°)
2.73778916242026e+002	(-1.10641902140842e+001dB,-7.13905767455573e+001°)
2.73841963425454e+002	(-1.10660302540457e+001dB,-7.13947049739214e+001°)
2.73905025127704e+002	(-1.10678703621960e+001dB,-7.13988323558895e+001°)
2.73968101352120e+002	(-1.10697105385086e+001dB,-7.14029588915967e+001°)
2.74031192102045e+002	(-1.10715507829564e+001dB,-7.14070845811777e+001°)
2.74094297380825e+002	(-1.10733910955128e+001dB,-7.14112094247676e+001°)
2.74157417191805e+002	(-1.10752314761511e+001dB,-7.14153334225011e+001°)
2.74220551538332e+002	(-1.10770719248444e+001dB,-7.14194565745134e+001°)
2.74283700423754e+002	(-1.10789124415659e+001dB,-7.14235788809392e+001°)
2.74346863851418e+002	(-1.10807530262891e+001dB,-7.14277003419136e+001°)
2.74410041824673e+002	(-1.10825936789870e+001dB,-7.14318209575714e+001°)
2.74473234346869e+002	(-1.10844343996331e+001dB,-7.14359407280475e+001°)
2.74536441421357e+002	(-1.10862751882005e+001dB,-7.14400596534770e+001°)
2.74599663051487e+002	(-1.10881160446627e+001dB,-7.14441777339946e+001°)
2.74662899240611e+002	(-1.10899569689928e+001dB,-7.14482949697353e+001°)
2.74726149992082e+002	(-1.10917979611642e+001dB,-7.14524113608341e+001°)
2.74789415309254e+002	(-1.10936390211502e+001dB,-7.14565269074258e+001°)
2.74852695195481e+002	(-1.10954801489242e+001dB,-7.14606416096454e+001°)
2.74915989654118e+002	(-1.10973213444595e+001dB,-7.14647554676277e+001°)
2.74979298688520e+002	(-1.10991626077293e+001dB,-7.14688684815077e+001°)
2.75042622302045e+002	(-1.11010039387072e+001dB,-7.14729806514204e+001°)
2.75105960498050e+002	(-1.11028453373664e+001dB,-7.14770919775005e+001°)
2.75169313279892e+002	(-1.11046868036804e+001dB,-7.14812024598830e+001°)
2.75232680650931e+002	(-1.11065283376224e+001dB,-7.14853120987029e+001°)
2.75296062614526e+002	(-1.11083699391659e+001dB,-7.14894208940951e+001°)
2.75359459174038e+002	(-1.11102116082843e+001dB,-7.14935288461944e+001°)
2.75422870332829e+002	(-1.11120533449510e+001dB,-7.14976359551358e+001°)
2.75486296094259e+002	(-1.11138951491395e+001dB,-7.15017422210542e+001°)
2.75549736461692e+002	(-1.11157370208230e+001dB,-7.15058476440844e+001°)
2.75613191438491e+002	(-1.11175789599751e+001dB,-7.15099522243614e+001°)
2.75676661028021e+002	(-1.11194209665692e+001dB,-7.15140559620202e+001°)
2.75740145233647e+002	(-1.11212630405788e+001dB,-7.15181588571954e+001°)
2.75803644058734e+002	(-1.11231051819773e+001dB,-7.15222609100223e+001°)
2.75867157506650e+002	(-1.11249473907381e+001dB,-7.15263621206355e+001°)
2.75930685580761e+002	(-1.11267896668348e+001dB,-7.15304624891700e+001°)
2.75994228284436e+002	(-1.11286320102409e+001dB,-7.15345620157608e+001°)
2.76057785621044e+002	(-1.11304744209297e+001dB,-7.15386607005427e+001°)
2.76121357593955e+002	(-1.11323168988749e+001dB,-7.15427585436505e+001°)
